SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_No,Churn_Yes,tenure_in_years,tenure_group,monthly_charges_to_tenure_ratio,total_charges_per_month,charges_vs_avg_ratio,has_dependents,has_phone_service,has_internet_service,is_senior_citizen,total_services,has_premium_services,service_utilization_score,payment_risk_score,contract_Month-to-month_charges,contract_One year_charges,contract_Two year_charges,internet_DSL_charges,internet_Fiber optic_charges,internet_No_charges,estimated_clv,high_monthly_charges,low_tenure,high_risk_combination,customer_segment
0,9,94.4,857.25,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,0.75,New,9.440000000000001,85.725,1.4568304068155933,False,True,1,0,2,1,2.0,5,94.4,0.0,0.0,0.0,94.4,0.0,849.6,1,0,0,High_Value_New
0,3,75.3,244.1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,0.25,New,18.825,61.025,1.1620691698433705,False,True,1,0,4,1,4.8,5,75.3,0.0,0.0,75.3,0.0,0.0,225.89999999999998,0,1,0,Low_Value_New
0,47,78.9,3650.35,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,3.9166666666666665,Medium,1.64375,76.04895833333333,1.217626261628711,False,True,1,0,1,1,1.0,4,0.0,78.9,0.0,0.0,78.9,0.0,3708.3,0,0,0,Low_Value_Loyal
0,31,79.2,2497.2,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,2.5833333333333335,Medium,2.475,78.0375,1.2222560192774892,False,True,1,0,5,1,6.0,2,0.0,0.0,79.2,79.2,0.0,0.0,2455.2000000000003,0,0,0,Low_Value_Loyal
0,50,20.15,930.9,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,4.166666666666667,Long,0.39509803921568626,18.25294117647059,0.31096538874294705,True,True,0,0,0,0,0.0,1,0.0,0.0,20.15,0.0,0.0,20.15,1007.4999999999999,0,0,0,Low_Value_Loyal
0,10,79.85,887.35,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,0.8333333333333334,New,7.259090909090909,80.66818181818182,1.2322871608498422,False,True,1,0,2,1,2.7,4,79.85,0.0,0.0,0.0,79.85,0.0,798.5,0,0,0,Low_Value_New
0,1,49.05,49.05,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,0.08333333333333333,New,24.525,24.525,0.7569653755752631,False,True,1,0,1,1,1.8,4,49.05,0.0,0.0,49.05,0.0,0.0,49.05,0,1,0,Low_Value_New
0,52,20.4,1090.65,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.333333333333333,Long,0.38490566037735846,20.578301886792456,0.31482352011692905,True,True,0,0,0,0,0.0,4,0.0,20.4,0.0,0.0,0.0,20.4,1060.8,0,0,0,Low_Value_Loyal
1,64,111.6,7099.0,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,5.333333333333333,Long,1.7169230769230768,109.21538461538462,1.722269845345553,True,True,1,1,5,1,6.5,1,0.0,0.0,111.6,0.0,111.6,0.0,7142.4,1,0,0,High_Value_Loyal
0,62,24.25,1424.6,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,5.166666666666667,Long,0.38492063492063494,22.61269841269841,0.37423874327625145,True,True,0,0,0,0,0.0,1,0.0,0.0,24.25,0.0,0.0,24.25,1503.5,0,0,0,Low_Value_Loyal
0,3,64.5,177.4,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,0.25,New,16.125,44.35,0.9953978944873492,True,True,1,0,3,1,4.3,3,64.5,0.0,0.0,64.5,0.0,0.0,193.5,0,1,0,Low_Value_New
1,56,110.5,6139.5,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,4.666666666666667,Long,1.9385964912280702,107.71052631578948,1.7052940673000323,False,True,1,1,5,1,5.7,4,0.0,110.5,0.0,0.0,110.5,0.0,6188.0,1,0,0,High_Value_Loyal
0,46,55.65,2688.85,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,3.8333333333333335,Medium,1.1840425531914893,57.2095744680851,0.8588200438483873,False,True,1,0,1,1,1.0,1,0.0,55.65,0.0,55.65,0.0,0.0,2559.9,0,0,0,Low_Value_Loyal
0,8,54.65,482.25,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,0.6666666666666666,New,6.072222222222222,53.583333333333336,0.8433875183524594,True,True,1,0,2,1,2.5,4,54.65,0.0,0.0,54.65,0.0,0.0,437.2,0,1,0,Low_Value_New
1,30,74.75,2111.3,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,2.5,Medium,2.411290322580645,68.10645161290323,1.15358128082061,False,True,1,1,4,1,4.5,5,74.75,0.0,0.0,74.75,0.0,0.0,2242.5,0,0,0,Low_Value_Loyal
0,45,25.9,1216.6,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,3.75,Medium,0.5630434782608695,26.44782608695652,0.3997024103445324,True,True,0,0,0,0,0.0,1,0.0,25.9,0.0,0.0,0.0,25.9,1165.5,0,0,0,Low_Value_Loyal
0,1,79.35,79.35,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.08333333333333333,New,39.675,39.675,1.2245708981018784,True,True,1,0,1,1,1.0,5,79.35,0.0,0.0,0.0,79.35,0.0,79.35,0,1,0,Low_Value_New
0,11,50.55,565.35,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,0.9166666666666666,New,4.2124999999999995,47.112500000000004,0.780114163819155,True,False,1,0,3,1,3.5,5,50.55,0.0,0.0,50.55,0.0,0.0,556.05,0,0,0,Low_Value_New
0,7,75.15,496.9,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,0.5833333333333334,New,9.39375,62.1125,1.1597542910189813,False,True,1,0,1,1,1.2,3,75.15,0.0,0.0,0.0,75.15,0.0,526.0500000000001,0,1,0,Low_Value_New
0,42,103.8,4327.5,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,3.5,Medium,2.413953488372093,100.63953488372093,1.6018961464773154,False,True,1,0,5,1,6.0,3,103.8,0.0,0.0,0.0,103.8,0.0,4359.599999999999,1,0,0,High_Value_Loyal
0,49,20.15,973.35,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,4.083333333333333,Long,0.40299999999999997,19.467,0.31096538874294705,False,True,0,0,0,0,0.0,1,0.0,0.0,20.15,0.0,0.0,20.15,987.3499999999999,0,0,0,Low_Value_Loyal
0,9,99.3,918.75,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,0.75,New,9.93,91.875,1.53244978174564,False,True,1,0,3,1,3.0,2,99.3,0.0,0.0,0.0,99.3,0.0,893.6999999999999,1,0,0,High_Value_New
0,35,62.15,2215.45,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,2.9166666666666665,Medium,1.7263888888888888,61.540277777777774,0.9591314595719186,False,True,1,0,2,1,2.5,2,0.0,62.15,0.0,62.15,0.0,0.0,2175.25,0,0,0,Low_Value_Loyal
0,48,20.65,1057.0,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,4.0,Medium,0.4214285714285714,21.571428571428573,0.318681651490911,True,True,0,0,0,0,0.0,1,0.0,0.0,20.65,0.0,0.0,20.65,991.1999999999999,0,0,0,Low_Value_Loyal
0,46,19.95,927.1,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,3.8333333333333335,Medium,0.42446808510638295,19.72553191489362,0.3078788836437615,True,True,0,0,0,0,0.0,2,0.0,0.0,19.95,0.0,0.0,19.95,917.6999999999999,0,0,0,Low_Value_Loyal
0,29,33.75,1009.25,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,2.4166666666666665,Medium,1.125,33.641666666666666,0.5208477354875665,False,False,1,0,1,1,1.0,4,33.75,0.0,0.0,33.75,0.0,0.0,978.75,0,0,0,Low_Value_Loyal
0,30,82.05,2570.2,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,2.5,Medium,2.646774193548387,82.90967741935484,1.2662387169408837,True,True,1,0,2,1,2.2,3,82.05,0.0,0.0,0.0,82.05,0.0,2461.5,0,0,0,High_Value_Loyal
1,1,74.7,74.7,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0.08333333333333333,New,37.35,37.35,1.1528096545458137,False,True,1,1,1,1,1.8,5,74.7,0.0,0.0,0.0,74.7,0.0,74.7,0,1,0,Low_Value_New
0,66,84.0,5714.25,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,5.5,Long,1.2537313432835822,85.28731343283582,1.2963321416579432,True,True,1,0,5,1,6.5,2,0.0,0.0,84.0,84.0,0.0,0.0,5544.0,0,0,0,High_Value_Loyal
0,65,111.05,7107.0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,5.416666666666667,Long,1.6825757575757576,107.68181818181819,1.7137819563227925,False,True,1,0,5,1,5.7,2,111.05,0.0,0.0,0.0,111.05,0.0,7218.25,1,0,0,High_Value_Loyal
0,72,100.9,7459.05,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,6.0,Long,1.382191780821918,102.17876712328767,1.5571418225391247,False,True,1,0,4,1,4.2,1,0.0,0.0,100.9,0.0,100.9,0.0,7264.8,1,0,0,High_Value_Loyal
0,12,78.95,927.35,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,1.0,New,6.073076923076924,71.33461538461539,1.2183978879035073,False,True,1,0,1,1,1.5,5,78.95,0.0,0.0,0.0,78.95,0.0,947.4000000000001,0,0,0,Low_Value_New
0,71,66.85,4748.7,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,5.916666666666667,Long,0.9284722222222221,65.95416666666667,1.0316643294027796,True,True,1,0,3,1,4.3,1,0.0,66.85,0.0,66.85,0.0,0.0,4746.349999999999,0,0,0,Low_Value_Loyal
0,5,21.05,113.85,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,0.4166666666666667,New,3.5083333333333333,18.974999999999998,0.3248546616892822,False,True,0,0,0,0,0.0,4,21.05,0.0,0.0,0.0,0.0,21.05,105.25,0,1,0,Low_Value_New
0,52,21.0,1107.2,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,4.333333333333333,Long,0.39622641509433965,20.89056603773585,0.3240830354144858,False,True,0,0,0,0,0.0,1,0.0,0.0,21.0,0.0,0.0,21.0,1092.0,0,0,0,Low_Value_Loyal
1,25,98.5,2514.5,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,2.0833333333333335,Medium,3.7884615384615383,96.71153846153847,1.5201037613488977,False,True,1,1,4,1,4.2,5,98.5,0.0,0.0,0.0,98.5,0.0,2462.5,1,0,0,High_Value_Loyal
0,1,20.2,20.2,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,0.08333333333333333,New,10.1,10.1,0.3117370150177434,False,True,0,0,0,0,0.0,4,20.2,0.0,0.0,0.0,0.0,20.2,20.2,0,1,0,Low_Value_New
0,1,19.45,19.45,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0.08333333333333333,New,9.725,9.725,0.30016262089579754,True,True,0,0,0,0,0.0,5,19.45,0.0,0.0,0.0,0.0,19.45,19.45,0,1,0,Low_Value_New
0,38,95.0,3605.6,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,3.1666666666666665,Medium,2.4358974358974357,92.45128205128205,1.46608992211315,False,True,1,0,3,1,4.0,2,0.0,95.0,0.0,0.0,95.0,0.0,3610.0,1,0,0,High_Value_Loyal
1,66,45.55,3027.25,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,5.5,Long,0.6798507462686567,45.18283582089552,0.7029515363395156,False,False,1,1,3,1,3.2,2,0.0,45.55,0.0,45.55,0.0,0.0,3006.2999999999997,0,0,0,Low_Value_Loyal
0,68,110.0,7611.85,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,5.666666666666667,Long,1.5942028985507246,110.31666666666668,1.6975778045520684,False,True,1,0,5,1,6.0,1,0.0,0.0,110.0,0.0,110.0,0.0,7480.0,1,0,0,High_Value_Loyal
0,5,24.3,100.2,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,0.4166666666666667,New,4.05,16.7,0.37501036955104783,False,False,1,0,0,0,0.0,4,24.3,0.0,0.0,24.3,0.0,0.0,121.5,0,1,0,Low_Value_New
